id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
3603,202,1596121600,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,69343,0,,0
3604,203,1596121625,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,79378,0,,0
3605,202,1596121665,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,48258,0,,0
3606,203,1596121669,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,25379,0,,0
3607,203,1596121680,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,2199,0,,0
3608,202,1596121685,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,73817,0,,0
3609,203,1596121709,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,14264,0,,0
3610,203,1596121719,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,174145,0,,0
3611,203,1596121774,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,32600,0,,0
3612,203,1596121984,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,3058,0,,0
3613,203,1596122099,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,40304,0,,0
3614,203,1596122141,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,34432,0,,0
3615,203,1596122192,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,18128,0,,0
3616,203,1596122223,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,1900,0,,0
3617,203,1596122241,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,8370,0,,0
3618,203,1596122269,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,4890,0,,0
3619,203,1596122384,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,345298,0,,0
3620,202,1596122485,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,505637,0,,0
3621,202,1596122580,0,0,contact,,,,7,ebea9177-3a8c-4237-b37d-473be0333837,630899,0,,0
3624,203,1596122962,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,23171,0,,0
3625,203,1596122996,0,0,contact,,,,7,bacb2b8a-b737-4ea7-aeae-96c796ca3f79,7651,0,,0
3626,203,1596123042,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,97704,0,,0
3627,203,1596123227,0,0,contact,,,,7,03b15a29-eae6-43d0-8634-6aca629bf42a,164720,0,,0
