id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
16137,470,1601062935,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,276107,0,,0
16025,490,1601058078,0,0,contact,,,,29,b13a01d5-4fbf-43f6-a996-80e1cf1be740,237939,0,,0
15886,461,1601053119,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,80752,0,,0
16136,484,1601062867,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,202981,0,,0
16024,464,1601058068,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,4999923,0,,0
15885,484,1601053103,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,71475,0,,0
16135,484,1601062466,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,188453,0,,0
16023,463,1601058055,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,317731,0,,0
15884,461,1601053104,0,0,contact,,,,29,8ef332ff-d424-4690-944e-d2bb52aa62dc,160408,0,,0
16134,484,1601062356,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,82072,0,,0
16022,490,1601058043,0,0,contact,,,,29,e0c0278f-feb7-4226-b2b2-4d9a181da705,60232,0,,0
15883,461,1601052966,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,176741,0,,0
16133,470,1601062352,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,76008,0,,0
16021,463,1601058016,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,218063,0,,0
15882,469,1601052965,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,164162,0,,0
16132,463,1601062318,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,175308,0,,0
16020,484,1601058015,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,72251,0,,0
15881,484,1601052936,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,67695,0,,0
16131,463,1601062280,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,154294,0,,0
16019,493,1601058010,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,163257,0,,0
15880,469,1601052098,0,0,outcome,,,ESCAPED,29,,0,0,,0
15879,469,1601052937,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,67191,0,,0
16130,470,1601062281,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,153890,0,,0
16018,490,1601057999,0,0,contact,,,,29,af2a5ce6-2ccc-45da-9989-94b70a03008a,163958,0,,0
15878,464,1601052935,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,74019,0,,0
16129,463,1601062118,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,155612,0,,0
16017,484,1601057996,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,158484,0,,0
16016,484,1601057996,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,37489,0,,0
15877,461,1601052934,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,73661,0,,0
16128,470,1601062119,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,337449,0,,0
16127,470,1601062119,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,154755,0,,0
16015,491,1601057996,0,0,contact,,,,29,b13a01d5-4fbf-43f6-a996-80e1cf1be740,91320,0,,0
15876,484,1601052911,0,0,contact,,,,29,7769d351-526a-4402-9bcc-bd0cfc303d48,41090,0,,0
16126,484,1601062080,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,187581,0,,0
16014,463,1601057994,0,0,contact,,,,29,8ef332ff-d424-4690-944e-d2bb52aa62dc,305373,0,,0
15875,484,1601052906,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,36673,0,,0
15874,484,1601052906,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,36078,0,,0
16125,463,1601062039,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,176614,0,,0
16013,463,1601057994,0,0,contact,,,,29,9ec8782a-c1ed-454b-8dca-2a6d6245db1f,83206,0,,0
15873,461,1601052168,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,59131,0,,0
16124,470,1601061986,0,0,contact,,,,29,9ec8782a-c1ed-454b-8dca-2a6d6245db1f,517281,0,,0
16012,490,1601057992,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,166502,0,,0
15872,480,1601052160,0,0,outcome,,,ESCAPED,29,,0,0,,0
16123,484,1601061956,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,176069,0,,0
16011,490,1601057989,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,77110,0,,0
15871,461,1601052127,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,1176566,0,,0
16122,463,1601061711,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,477986,0,,0
16010,484,1601057981,0,0,contact,,,,29,9ec8782a-c1ed-454b-8dca-2a6d6245db1f,69676,0,,0
15870,465,1601051908,0,0,outcome,,,ESCAPED,29,,0,0,,0
16121,484,1601061647,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,515272,0,,0
16009,490,1601057982,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,69072,0,,0
15869,461,1601051826,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,877859,0,,0
16008,484,1601057976,0,0,contact,,,,29,af2a5ce6-2ccc-45da-9989-94b70a03008a,73830,0,,0
15867,477,1601051799,0,0,outcome,,,ESCAPED,29,,0,0,,0
16119,463,1601061510,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,62553,0,,0
16007,491,1601057977,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,72992,0,,0
15866,461,1601051267,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,168945,0,,0
16118,470,1601061510,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,60862,0,,0
16006,463,1601057953,0,0,contact,,,,29,b13a01d5-4fbf-43f6-a996-80e1cf1be740,120366,0,,0
15865,461,1601051243,0,0,contact,,,,29,4377b4cb-e395-4441-8fdf-6c7af72fec85,201659,0,,0
16117,470,1601061510,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,741409,0,,0
16005,484,1601057952,0,0,contact,,,,29,b13a01d5-4fbf-43f6-a996-80e1cf1be740,120321,0,,0
15864,461,1601051024,0,0,contact,,,,29,7769d351-526a-4402-9bcc-bd0cfc303d48,66608,0,,0
16116,463,1601061429,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,86284,0,,0
16004,492,1601057953,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,119683,0,,0
16003,492,1601057953,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,119669,0,,0
15863,461,1601050855,0,0,outcome,,,ESCAPED,29,,0,0,,0
15862,461,1601050968,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,1601,0,,0
16115,470,1601061429,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,84592,0,,0
16002,484,1601057919,0,0,contact,,,,29,2de4a6cb-ebfb-438c-9d94-4d8906440028,77408,0,,0
15861,464,1601050968,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,1124,0,,0
16114,470,1601061361,0,0,contact,,,,29,d49851ce-d40e-46b7-9e88-66d0a42ae94b,199937,0,,0
16001,463,1601057911,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,180566,0,,0
15860,461,1601050440,0,0,contact,,,,29,86b587c7-6792-46c6-8130-abd92da17d8a,329891,0,,0
16113,470,1601061338,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,180912,0,,0
16000,484,1601057892,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,65905,0,,0
15859,461,1601050102,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,1598247,0,,0
16112,463,1601060864,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,172239,0,,0
16111,463,1601061326,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,170407,0,,0
15999,489,1601057893,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,65238,0,,0
15858,461,1601050093,0,0,contact,,,,29,f18bd227-bda8-4a13-831e-6fa922a10da4,1763933,0,,0
16110,470,1601061141,0,0,contact,,,,29,c1ed3380-7e5f-4c27-87b7-511cfd767878,221685,0,,0
15998,484,1601057891,0,0,contact,,,,29,9ec8782a-c1ed-454b-8dca-2a6d6245db1f,72292,0,,0
15857,462,1601049300,0,0,contact,,,,29,295df0e0-5c90-4680-a53c-6e822e8aa842,204982,0,,0
15997,463,1601057885,0,0,contact,,,,29,9ec8782a-c1ed-454b-8dca-2a6d6245db1f,66507,0,,0
15856,462,1601049131,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,164267,0,,0
16108,470,1601061022,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,328742,0,,0
15996,490,1601057886,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,65846,0,,0
15995,490,1601057886,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,65948,0,,0
15855,470,1601048929,0,0,outcome,,,ESCAPED,29,,0,0,,0
16107,484,1601060966,0,0,contact,,,,29,2de4a6cb-ebfb-438c-9d94-4d8906440028,35137,0,,0
15994,463,1601057847,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,67266,0,,0
15854,462,1601048551,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,222071,0,,0
15853,462,1601048541,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,73489,0,,0
15852,462,1601048917,0,0,outcome,,,ESCAPED,29,,0,0,,0
16106,484,1601060916,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,148971,0,,0
15993,484,1601057826,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,38706,0,,0
15851,481,1601048886,0,0,contact,,,,29,6818b2d0-f38d-418c-a1fd-caa13820b524,165811,0,,0
16105,470,1601060791,0,0,contact,,,,29,af2a5ce6-2ccc-45da-9989-94b70a03008a,191745,0,,0
15992,484,1601057813,0,0,contact,,,,29,d49851ce-d40e-46b7-9e88-66d0a42ae94b,33563,0,,0
15991,484,1601057813,0,0,contact,,,,29,dd1a0ece-328a-45f7-a0d4-9a1941fa9b4c,54773,0,,0
15990,484,1601057813,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,33546,0,,0
15989,484,1601057813,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,33540,0,,0
15988,484,1601057813,0,0,contact,,,,29,40142037-b6db-4bdf-8e19-1246632a1071,32917,0,,0
15850,463,1601048687,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,184473,0,,0
16104,484,1601060767,0,0,contact,,,,29,8462c970-42cf-4c4f-90e2-9dda62e9e4fc,346807,0,,0
15987,463,1601057773,0,0,contact,,,,29,d88d5f11-3380-4e6e-9cfb-f71eae2bba9c,73942,0,,0
15849,463,1601048643,0,0,contact,,,,29,f18bd227-bda8-4a13-831e-6fa922a10da4,176964,0,,0
16103,464,1601060726,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,1657272,0,,0
15986,463,1601057770,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,178996,0,,0
15848,461,1601048528,0,0,contact,,,,29,823b01b0-aa9c-416a-9fa5-a7ae52974c8c,192710,0,,0
15847,461,1601048528,0,0,contact,,,,29,4377b4cb-e395-4441-8fdf-6c7af72fec85,189328,0,,0
15846,461,1601048528,0,0,contact,,,,29,4790ae53-bb6e-4a71-b944-1801390b1f30,183280,0,,0
16102,470,1601060587,0,0,contact,,,,29,af2a5ce6-2ccc-45da-9989-94b70a03008a,200706,0,,0
16101,470,1601060587,0,0,contact,,,,29,dd1a0ece-328a-45f7-a0d4-9a1941fa9b4c,204851,0,,0
16100,470,1601060587,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,195899,0,,0
15985,484,1601057748,0,0,contact,,,,29,fd4f50a9-6eaa-4a9f-8540-79e6a9b2249b,72660,0,,0
15984,484,1601057748,0,0,contact,,,,29,8ef332ff-d424-4690-944e-d2bb52aa62dc,36962,0,,0
15983,484,1601057748,0,0,contact,,,,29,2ebee778-a222-4288-bec7-c66991b3a621,56635,0,,0
15845,462,1601048489,0,0,contact,,,,29,75ec939a-1862-465d-a78b-3bae73da143c,170627,0,,0
15982,484,1601057748,0,0,contact,,,,29,daaf97c9-a904-4962-a454-60f8183caf8b,56662,0,,0
15981,484,1601057748,0,0,contact,,,,29,ba773e6b-0cd4-46ec-aa2b-7f7e32246fd7,49642,0,,0
15980,484,1601057748,0,0,contact,,,,29,355f940d-ef4b-4def-8c51-7cd12d428601,53261,0,,0
15979,484,1601057748,0,0,contact,,,,29,8c547239-69c6-403e-a5c2-dd77ae0698b0,53382,0,,0
