id,user_id,time,lat,lng,type,inf,falsePostive,out,sim_id,peer_id,contact_length,quiz_id,modifier,score
337477,919,1604630496,0,0,falsePositive,,-,,33,,0,0,,0
337476,919,1604630476,0,0,falsePositive,,+,,33,,0,0,,0
337475,919,1604630338,0,0,falsePositive,,-,,33,,0,0,,0
337474,919,1604630314,0,0,falsePositive,,+,,33,,0,0,,0
337473,919,1604630026,0,0,falsePositive,,+,,33,,0,0,,0
337472,919,1604630026,0,0,falsePositive,,-,,33,,0,0,,0
337471,919,1604629915,0,0,falsePositive,,-,,33,,0,0,,0
337470,919,1604629886,0,0,falsePositive,,+,,33,,0,0,,0
337468,919,1604629799,0,0,falsePositive,,-,,33,,0,0,,0
337466,919,1604629785,0,0,falsePositive,,+,,33,,0,0,,0
337463,919,1604628707,0,0,falsePositive,,-,,33,,0,0,,0
337462,919,1604628696,0,0,falsePositive,,+,,33,,0,0,,0
337461,919,1604628654,0,0,falsePositive,,-,,33,,0,0,,0
337460,919,1604628632,0,0,falsePositive,,+,,33,,0,0,,0
337459,919,1604628344,0,0,falsePositive,,-,,33,,0,0,,0
337458,1458,1604628343,0,0,quiz,,,,33,,0,26,,75
337457,1458,1604628343,0,0,modifier,,,,33,,0,0,Wearing Mask,0
337456,919,1604628319,0,0,falsePositive,,+,,33,,0,0,,0
337455,919,1604628211,0,0,falsePositive,,-,,33,,0,0,,0
337454,919,1604628185,0,0,falsePositive,,+,,33,,0,0,,0
337453,919,1604628074,0,0,falsePositive,,-,,33,,0,0,,0
337452,919,1604628046,0,0,falsePositive,,+,,33,,0,0,,0
337451,919,1604627976,0,0,falsePositive,,-,,33,,0,0,,0
337450,919,1604627954,0,0,falsePositive,,+,,33,,0,0,,0
337449,919,1604627932,0,0,falsePositive,,-,,33,,0,0,,0
337448,919,1604627914,0,0,falsePositive,,+,,33,,0,0,,0
337445,1397,1604627500,0,0,contact,,,,33,d3834a9a-1ccb-4eac-a17b-4d2e325bb201,226833,0,,0
337444,919,1604627367,0,0,falsePositive,,+,,33,,0,0,,0
337443,919,1604627367,0,0,falsePositive,,-,,33,,0,0,,0
337442,919,1604627209,0,0,falsePositive,,-,,33,,0,0,,0
337441,919,1604627189,0,0,falsePositive,,+,,33,,0,0,,0
337440,919,1604627179,0,0,falsePositive,,-,,33,,0,0,,0
337439,919,1604627165,0,0,falsePositive,,+,,33,,0,0,,0
337438,919,1604626534,0,0,falsePositive,,+,,33,,0,0,,0
337437,919,1604626534,0,0,falsePositive,,-,,33,,0,0,,0
337436,919,1604626524,0,0,falsePositive,,-,,33,,0,0,,0
337435,919,1604626500,0,0,falsePositive,,+,,33,,0,0,,0
337433,919,1604626384,0,0,falsePositive,,-,,33,,0,0,,0
337432,919,1604626358,0,0,falsePositive,,+,,33,,0,0,,0
337430,919,1604625662,0,0,falsePositive,,-,,33,,0,0,,0
337429,919,1604625631,0,0,falsePositive,,+,,33,,0,0,,0
337428,919,1604625599,0,0,falsePositive,,-,,33,,0,0,,0
337427,919,1604625567,0,0,falsePositive,,+,,33,,0,0,,0
337426,919,1604625184,0,0,falsePositive,,-,,33,,0,0,,0
337425,919,1604625157,0,0,falsePositive,,+,,33,,0,0,,0
337421,727,1604624729,0,0,quiz,,,,33,,0,26,,75
337420,1152,1604624681,0,0,contact,,,,33,b01be08d-d7b6-41c8-af2a-5a62eb379d60,161351,0,,0
337419,727,1604624613,0,0,quiz,,,,33,,0,25,,50
337418,919,1604624553,0,0,falsePositive,,-,,33,,0,0,,0
337417,919,1604624543,0,0,falsePositive,,+,,33,,0,0,,0
337416,919,1604624525,0,0,falsePositive,,-,,33,,0,0,,0
337415,919,1604624511,0,0,falsePositive,,+,,33,,0,0,,0
337414,919,1604624504,0,0,falsePositive,,+,,33,,0,0,,0
337413,919,1604624502,0,0,falsePositive,,-,,33,,0,0,,0
337412,919,1604624474,0,0,falsePositive,,+,,33,,0,0,,0
337409,919,1604624390,0,0,falsePositive,,-,,33,,0,0,,0
337408,919,1604624368,0,0,falsePositive,,+,,33,,0,0,,0
337407,919,1604624295,0,0,falsePositive,,-,,33,,0,0,,0
337406,919,1604624273,0,0,falsePositive,,+,,33,,0,0,,0
337405,919,1604624060,0,0,falsePositive,,-,,33,,0,0,,0
337404,919,1604624052,0,0,falsePositive,,+,,33,,0,0,,0
337403,919,1604624011,0,0,falsePositive,,-,,33,,0,0,,0
337402,919,1604624003,0,0,falsePositive,,+,,33,,0,0,,0
337399,919,1604623763,0,0,falsePositive,,+,,33,,0,0,,0
337398,919,1604623763,0,0,falsePositive,,-,,33,,0,0,,0
337397,919,1604623478,0,0,falsePositive,,-,,33,,0,0,,0
337396,919,1604623453,0,0,falsePositive,,+,,33,,0,0,,0
337395,919,1604623321,0,0,falsePositive,,+,,33,,0,0,,0
337394,919,1604623321,0,0,falsePositive,,-,,33,,0,0,,0
337393,919,1604623180,0,0,falsePositive,,-,,33,,0,0,,0
337392,919,1604623118,0,0,falsePositive,,+,,33,,0,0,,0
337389,1424,1604622708,0,0,contact,,,,33,8f0fc38d-b5d1-4bf5-b9db-e6c3449225d9,199995,0,,0
337388,939,1604622353,0,0,quiz,,,,33,,0,26,,75
337387,939,1604622287,0,0,quiz,,,,33,,0,25,,75
337386,939,1604622230,0,0,outcome,,,ESCAPED,33,,0,0,,0
337383,1424,1604621981,0,0,contact,,,,33,8f0fc38d-b5d1-4bf5-b9db-e6c3449225d9,198272,0,,0
337380,919,1604621140,0,0,falsePositive,,+,,33,,0,0,,0
337379,919,1604621140,0,0,falsePositive,,-,,33,,0,0,,0
337378,919,1604620619,0,0,falsePositive,,-,,33,,0,0,,0
337377,919,1604620569,0,0,falsePositive,,+,,33,,0,0,,0
337372,1147,1604619789,0,0,quiz,,,,33,,0,26,,75
